Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
5WtfUKzXircvW8l5aaVZWT,"0ZED1XzwlLHW4ZaG4lOT6m,1Hsdzj7Dlq2I7tHP7501T4","What A Time (feat. Niall Horan)","Inner Monologue Part 1","Julia Michaels,Niall Horan",2019-01-24,173306,82,spotify:user:bill9119,2023-10-12T21:35:58Z,"pop",0.516,0.467,0,-6.184,1,0.0302,0.662,0,0.0853,0.386,132.861,4
5mCPDVBb16L4XQwDdbRUpz,"3TVXtAsR1Inumwj472S9r4","Passionfruit","More Life","Drake",2017-03-18,298940,87,spotify:user:bill9119,2024-01-06T00:54:31Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap",0.809,0.463,11,-11.377,1,0.0396,0.256,0.085,0.109,0.364,111.98,4
1Ukxccao1BlWrPhYkcXbwZ,"7gW0r5CkdEUMm42w9XpyZO","From The Start","From The Start","Laufey",2023-05-11,169573,82,spotify:user:bill9119,2024-01-06T01:10:54Z,"gen z singer-songwriter",0.664,0.405,1,-7.413,1,0.08,0.877,0.000765,0.11,0.743,81.89,3
7JXZq0JgG2zTrSOAgY8VMC,"3TVXtAsR1Inumwj472S9r4","Jungle","If You're Reading This It's Too Late","Drake",2015-02-12,320400,78,spotify:user:bill9119,2024-01-07T19:24:17Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap",0.697,0.235,7,-8.651,1,0.0534,0.62,0.000144,0.107,0.378,99.947,4
0YsGMHid6sFq5PcToe3JZE,"73sIBHcqh3Z3NyqHKZ7FOL","Les","Camp","Childish Gambino",2011-11-15,317293,86,spotify:user:bill9119,2024-01-07T19:24:17Z,"atl hip hop,hip hop,rap",0.541,0.674,1,-7.04,0,0.0841,0.00649,0.0000976,0.235,0.123,103.139,4
503OTo2dSqe7qk76rgsbep,"6DPYiyq5kWVQS4RGwxzPC7,7hJcb9fa4alzcOq3EaNPoG","Still D.R.E.","2001","Dr. Dre,Snoop Dogg",1999-11-16,270586,85,spotify:user:bill9119,2024-01-06T11:59:09Z,"g funk,gangster rap,hip hop,rap,west coast rap,pop rap",0.816,0.775,11,-3.323,1,0.234,0.16,0.00031,0.0543,0.527,93.431,4
18vXApRmJSgQ6wG2ll9AOg,"6AgTAQt8XS6jRWi4sX7w49","RAPSTAR","Hall of Fame","Polo G",2021-06-11,165925,81,spotify:user:bill9119,2023-11-28T19:59:09Z,"chicago rap,rap",0.789,0.536,6,-6.862,1,0.242,0.41,0,0.129,0.437,81.039,4
7H08E8B32OZ1vJE7AtCwaG,"4Gso3d4CscCijv0lmajZWs,1U1el3k54VvEUzo3ybLPlM","4 Me (feat. Kali Uchis)","Love Sick","Don Toliver,Kali Uchis",2023-02-24,160426,55,spotify:user:bill9119,2023-12-04T21:02:55Z,"pop rap,rap,trap,colombian pop",0.51,0.709,8,-5.408,1,0.167,0.149,0,0.45,0.764,118.353,5
1Hv1VTm8zeOeybub15mA2R,"47zz7sob9NUcODy0BTDvKx","Smooth Operator - Single Version","The Best of Sade","Sade",1994-10-31,258693,82,spotify:user:bill9119,2023-12-18T16:56:18Z,"british soul,sophisti-pop",0.734,0.58,9,-6.619,0,0.0321,0.238,0.0006,0.0298,0.962,119.336,4
1TfqLAPs4K3s2rJMoCokcS,"0NKDgy9j66h3DLnN8qu1bB,5MspMQqdVbdwP6ax3GXqum,7gcCQIlkkfbul5Mt0jBQkg","Sweet Dreams (Are Made of This) - Remastered","Sweet Dreams (Are Made Of This)","Eurythmics,Annie Lennox,Dave Stewart",1983-01-04,216933,86,spotify:user:bill9119,2023-12-18T16:56:18Z,"dance rock,new romantic,new wave,new wave pop,soft rock,sophisti-pop,synthpop,singer-songwriter,rock keyboard",0.692,0.711,0,-7.498,0,0.0317,0.225,0,0.12,0.875,125.135,4
38zsOOcu31XbbYj9BIPUF1,"3PhoLpVuITZKcymswpck5b","Your Song","Elton John","Elton John",1970-04-10,241786,84,spotify:user:bill9119,2023-12-28T00:29:37Z,"glam rock,mellow gold,piano rock,rock",0.554,0.315,3,-11.028,1,0.0298,0.828,0.00000553,0.101,0.325,128.157,4
1nXZnTALNXiPlvXotqHm66,"4V8LLVI7PbaPR0K2TGSxFF","A BOY IS A GUN*","IGOR","Tyler, The Creator",2019-05-17,210253,73,spotify:user:bill9119,2024-01-06T11:59:09Z,"hip hop,rap",0.417,0.689,2,-8.302,0,0.178,0.575,0,0.496,0.505,79.568,4
63CHa6rmamv9OsehkRD8oz,"4lxfqrEsLX6N1N4OCSkILp","Against All Odds (Take a Look at Me Now) - 2016 Remaster","The Singles (Expanded)","Phil Collins",2016-10-14,206360,78,spotify:user:bill9119,2024-01-06T11:59:09Z,"rock drums,soft rock",0.58,0.498,1,-6.901,1,0.0277,0.198,0,0.132,0.111,116.271,4
1udwFobQ1JoOdWPQrp2b6u,"6U3ybJ9UHNKEdsH7ktGBZ7,1URnnhqYAYcrqrcwql10ft,3IJ21966TwNZI24MwZHMu4","Surround Sound (feat. 21 Savage & Baby Tate)","The Forever Story (Extended Version)","JID,21 Savage,Baby Tate",2022-10-31,229938,93,spotify:user:bill9119,2024-01-06T11:59:10Z,"hip hop,pop rap,rap,underground hip hop,atl hip hop,trap queen",0.575,0.56,5,-7.302,1,0.478,0.173,0,0.257,0.471,75.956,4
2RlgNHKcydI9sayD2Df2xp,"7jefIIksOi1EazgRTfW2Pk","Mr. Blue Sky","Out of the Blue","Electric Light Orchestra",1977,303373,81,spotify:user:bill9119,2023-12-28T00:36:08Z,"album rock,art rock,beatlesque,classic rock,glam rock,mellow gold,rock,soft rock,symphonic rock",0.388,0.338,10,-10.054,1,0.0329,0.652,0.00000373,0.248,0.478,177.765,4
6hLqEJg2GnnDG4W0Y64hyD,"42q4Ivs7tAiCZ5C7eG5q4c","Cat's in the Cradle","Cat's in the Cradle / Vacancy","Harry Chapin",1974,212405,53,spotify:user:bill9119,2024-01-06T11:59:09Z,"classic rock,country rock,folk,folk rock,heartland rock,mellow gold,singer-songwriter,soft rock",0.463,0.484,10,-13.259,1,0.0395,0.456,0,0.125,0.513,77.521,4
1xaTREM89RbIxkcjlpf4Uw,"3yY2gUcIsjMr8hjo51PoJ8","Heaven Knows I'm Miserable Now - 2011 Remaster","Hatful of Hollow","The Smiths",1984,215760,78,spotify:user:bill9119,2024-01-06T22:18:03Z,"madchester,new wave,permanent wave,rock,uk post-punk",0.609,0.759,6,-4.862,1,0.0276,0.028,0,0.183,0.774,114.045,4
0WQiDwKJclirSYG9v5tayI,"3yY2gUcIsjMr8hjo51PoJ8","There Is a Light That Never Goes Out - 2011 Remaster","The Queen Is Dead","The Smiths",1986-06-16,244586,84,spotify:user:bill9119,2024-01-30T18:42:13Z,"madchester,new wave,permanent wave,rock,uk post-punk",0.523,0.769,4,-5.855,1,0.0269,0.04,0,0.136,0.876,136.162,4
6LUGvXEAK8WxIBYK43uoTb,"3yY2gUcIsjMr8hjo51PoJ8","Back to the Old House - 2011 Remaster","Louder Than Bombs","The Smiths",1987,186626,83,spotify:user:bill9119,2024-01-30T18:42:13Z,"madchester,new wave,permanent wave,rock,uk post-punk",0.626,0.488,2,-7.805,1,0.0253,0.0102,0.000188,0.141,0.404,104.13,3
3OS4XXm4S42pnESQmtN9MG,"3yY2gUcIsjMr8hjo51PoJ8","Well I Wonder - 2011 Remaster","Meat Is Murder","The Smiths",1985-02-11,239426,68,spotify:user:bill9119,2024-01-30T18:42:13Z,"madchester,new wave,permanent wave,rock,uk post-punk",0.643,0.59,11,-10.843,0,0.0284,0.0806,0.00578,0.174,0.818,126.651,4
6U0FIYXCQ3TGrk4tFpLrEA,"1Bl6wpkWCQ4KVgnASpvzzA","SUGAR","GINGER","BROCKHAMPTON",2019-08-23,204533,72,spotify:user:bill9119,2023-11-28T19:24:51Z,"boy band,rap",0.453,0.538,1,-8.212,1,0.0638,0.449,0,0.19,0.516,122.973,4
2Ms8MDDtYBw7M3K5F3EqPX,"3GxKJzJK4LpsYGXQrw77wz","Dumb Love","Dumb Love","Mimi Webb",2021-06-11,207068,60,spotify:user:bill9119,2023-10-12T21:35:58Z,"alt z,gen z singer-songwriter,uk pop",0.569,0.422,0,-5.856,1,0.0302,0.0296,0,0.0613,0.175,76.96,4
1mCsF9Tw4AkIZOjvZbZZdT,"3bmFPbLMiLxtR9tFrTcKcP","Break My Stride","I Don't Speak The Language","Matthew Wilder",1983-03-19,184480,75,spotify:user:bill9119,2023-12-18T16:56:18Z,"new wave pop",0.917,0.588,10,-11.047,1,0.0607,0.195,0,0.0914,0.828,110.077,4
7fBv7CLKzipRk6EC6TWHOB,"1Xyo4u8uXC1ZmMpatF05PJ","The Hills","Beauty Behind The Madness","The Weeknd",2015-08-28,242253,90,spotify:user:bill9119,2024-01-06T01:00:24Z,"canadian contemporary r&b,canadian pop,pop",0.585,0.564,0,-7.063,0,0.0515,0.0671,0,0.135,0.137,113.003,4
1QnvpPFP4Q3FHbDchqWiWy,"5ndkK3dpZLKtBklKjxNQwT,6Rx1JKzBrSzoKQtmbVmBnM","Airplanes (feat. Hayley Williams of Paramore)","B.o.B Presents: The Adventures of Bobby Ray","B.o.B,Hayley Williams",2010-04-27,180480,69,spotify:user:bill9119,2024-01-06T11:59:09Z,"atl hip hop,dance pop,pop rap,rap,southern hip hop,art pop",0.66,0.867,6,-4.285,0,0.116,0.11,0,0.0368,0.377,93.033,4
1zB4vmk8tFRmM9UULNzbLB,"53XhwfbYqKCa1cC15pYq2q","Thunder","Evolve","Imagine Dragons",2017-06-23,187146,89,spotify:user:bill9119,2024-01-06T14:20:55Z,"modern rock,pop,rock",0.605,0.822,0,-4.833,1,0.0438,0.00671,0.134,0.147,0.288,167.997,4
4cktbXiXOapiLBMprHFErI,"04gDigrS5kc9YWfZHwBETP","Memories","JORDI (Deluxe)","Maroon 5",2021-06-11,189486,87,spotify:user:bill9119,2023-10-12T21:35:58Z,"pop",0.775,0.327,11,-7.241,1,0.0557,0.841,0,0.0821,0.595,91.05,4
2374M0fQpWi3dLnB54qaLX,"0PFtn5NtBbbUNbU9EAmIWF","Africa","Toto IV","TOTO",1982-04-08,295893,87,spotify:user:bill9119,2023-12-18T01:00:19Z,"album rock,classic rock,hard rock,mellow gold,rock,soft rock,yacht rock",0.671,0.373,9,-18.064,1,0.0323,0.257,0.0000801,0.0481,0.732,92.718,4
3MrRksHupTVEQ7YbA0FsZK,"7Js6Lde8thlIHXggv2SCBz","The Final Countdown","The Final Countdown (Expanded Edition)","Europe",1986,310333,80,spotify:user:bill9119,2023-12-18T16:56:18Z,"album rock,glam metal,hard rock,rock,swedish hard rock,swedish melodic rock",0.529,0.843,6,-6.908,0,0.0616,0.0628,0.000827,0.0608,0.188,117.662,4
40riOy7x9W7GXjyGp4pjAv,"0ECwFtbIWEVNwjlrfc6xoL","Hotel California - 2013 Remaster","Hotel California (2013 Remaster)","Eagles",1976-12-08,391376,86,spotify:user:bill9119,2024-01-06T01:10:58Z,"album rock,classic rock,heartland rock,mellow gold,rock,soft rock,yacht rock",0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,4
3ZFTkvIE7kyPt6Nu3PEa7V,"0EmeFodog0BfCgMzAIvKQp,7aBzpmFXB4WWpPl2F7RjBe","Hips Don't Lie (feat. Wyclef Jean)","Oral Fixation, Vol. 2 (Expanded Edition)","Shakira,Wyclef Jean",2005-11-28,218093,87,spotify:user:bill9119,2024-01-06T11:59:09Z,"colombian pop,dance pop,latin pop,pop,rap kreyol",0.778,0.824,10,-5.892,0,0.0707,0.284,0,0.405,0.758,100.024,4
480dDrqG7LO6qDaphHeXlM,"3CkvROUTQ6nRi9yQOcsB50","Invisible Touch - Remastered 2007","Invisible Touch","Genesis",1986-06-09,210133,67,spotify:user:bill9119,2024-02-03T12:22:01Z,"album rock,art rock,classic rock,hard rock,mellow gold,progressive rock,rock,soft rock,symphonic rock",0.623,0.94,0,-5.731,1,0.0365,0.202,0.00184,0.0472,0.837,131.037,4
7MlDNspYwfqnHxORufupwq,"7I3bkknknQkIiatWiupQgD","Sex, Drugs, Etc.","Pineapple Sunrise","Beach Weather",2023-03-03,196784,84,spotify:user:bill9119,2023-11-28T19:58:59Z,"pov: indie",0.57,0.842,4,-5.085,0,0.0381,0.0136,0.00876,0.524,0.47,143.975,4
1tkg4EHVoqnhR6iFEXb60y,"0eDvMgVFoNV3TpwtrVCoTj","What You Know Bout Love","Shoot For The Stars Aim For The Moon","Pop Smoke",2020-07-03,160000,82,spotify:user:bill9119,2023-11-28T19:58:59Z,"brooklyn drill,rap",0.709,0.548,10,-8.493,1,0.353,0.65,0.00000159,0.133,0.543,83.995,4
2igwFfvr1OAGX9SKDCPBwO,"3nFkdlSjzX9mRTtwJOzDYB,3DiDSECUqqY1AuBP8qtaIa","Empire State Of Mind","The Blueprint 3","JAY-Z,Alicia Keys",2009-09-08,276920,86,spotify:user:bill9119,2023-11-28T19:58:59Z,"east coast hip hop,gangster rap,hip hop,pop rap,rap,neo soul,pop,r&b",0.491,0.956,11,-1.538,1,0.392,0.0295,0,0.46,0.811,173.585,4
6YbhspuOar1D9WSSnfe7ds,"7hJcb9fa4alzcOq3EaNPoG,137W8MRPWKqSmrBGDBFSop,0du5cEVh5yTK9QJze8zA0C","Young, Wild & Free (feat. Bruno Mars)","Mac and Devin Go to High School (Music from and Inspired by the Movie)","Snoop Dogg,Wiz Khalifa,Bruno Mars",2011-12-12,207346,71,spotify:user:bill9119,2023-11-28T19:58:59Z,"g funk,gangster rap,hip hop,pop rap,rap,west coast rap,pittsburgh rap,southern hip hop,trap,dance pop,pop",0.553,0.652,0,-6.685,1,0.206,0.0897,0,0.111,0.551,94.505,4
3HuJDcOWx0gE9Yng2uWY7K,"19eLuQmk9aCobbVDHc6eek","Dream A Little Dream Of Me","What A Wonderful World","Louis Armstrong",1968-01-01,196840,70,spotify:user:bill9119,2023-12-22T13:09:07Z,"adult standards,dixieland,harlem renaissance,jazz trumpet,new orleans jazz,soul,swing,vocal jazz",0.461,0.185,2,-18.087,1,0.0502,0.604,0,0.121,0.405,95.509,4
0AQqrtK1pULuwZUXhwaaDz,"2ekjTXgjxbWwBX5lTAj4DU","All By Myself","Eric Carmen","Eric Carmen",1975-01-01,430000,66,spotify:user:bill9119,2023-12-28T00:36:08Z,"new wave pop,soft rock,yacht rock",0.376,0.373,7,-9.184,0,0.0305,0.827,0.832,0.15,0.111,116.074,4
4tQcyj5488alHT1ZgFduzn,"2YZyLoL8N0Wb9xBt1NhZWg,5ooSG9S0glqP5ZrqqaHBvT,6W9RUw7xnNRYtgh8dimg7L","How Much A Dollar Cost","To Pimp A Butterfly","Kendrick Lamar,James Fauntleroy,Ronald Isley",2015-03-16,261746,64,spotify:user:bill9119,2024-01-06T01:10:53Z,"conscious hip hop,hip hop,rap,west coast rap,contemporary r&b,new jack swing,r&b",0.624,0.729,1,-4.747,1,0.198,0.415,0,0.135,0.334,87.948,4
5QvBXUm5MglLJ3iBfTX2Wo,"4V8LLVI7PbaPR0K2TGSxFF","RUNNING OUT OF TIME","IGOR","Tyler, The Creator",2019-05-17,177226,77,spotify:user:bill9119,2024-01-06T01:10:56Z,"hip hop,rap",0.36,0.391,6,-10.6,1,0.0528,0.296,0.000406,0.129,0.162,84.281,4
0KKkJNfGyhkQ5aFogxQAPU,"0du5cEVh5yTK9QJze8zA0C","That's What I Like","24K Magic","Bruno Mars",2016-11-17,206693,89,spotify:user:bill9119,2024-01-06T01:10:59Z,"dance pop,pop",0.853,0.56,1,-4.961,1,0.0406,0.013,0,0.0944,0.86,134.066,4
49FYlytm3dAAraYgpoJZux,"5pKCCKE2ajJHZ9KAiaK11H,3nFkdlSjzX9mRTtwJOzDYB","Umbrella","Good Girl Gone Bad: Reloaded","Rihanna,JAY-Z",2008-06-02,275986,86,spotify:user:bill9119,2024-01-06T11:59:09Z,"barbadian pop,pop,urban contemporary,east coast hip hop,gangster rap,hip hop,pop rap,rap",0.583,0.829,1,-4.603,1,0.134,0.00864,0,0.0426,0.575,174.028,4
455AfCsOhhLPRc68sE01D8,"6jJ0s89eD6GaHleKKya26X","Last Friday Night (T.G.I.F.)","Teenage Dream: The Complete Confection","Katy Perry",2012-03-12,230746,76,spotify:user:bill9119,2024-01-06T11:59:09Z,"pop",0.649,0.815,3,-3.796,0,0.0415,0.00125,0.0000431,0.671,0.765,126.03,4
6OnfBiiSc9RGKiBKKtZXgQ,"0kObWap02DEg9EAJ3PBxzf","We Built This City","Knee Deep In The Hoopla","Starship",1985-09-10,296080,79,spotify:user:bill9119,2023-12-18T16:56:18Z,"album rock,classic rock,mellow gold,new romantic,new wave pop,soft rock,synthpop",0.661,0.908,5,-4.897,1,0.039,0.052,0,0.0708,0.656,144.091,4
2xYlyywNgefLCRDG8hlxZq,"7EK1bQADBoqbYXnT4Cqv9w","Take Me Home, Country Roads - Rerecorded","The John Denver Collection, Vol. 1: Take Me Home Country Roads","John Denver",1997-06-17,197813,0,spotify:user:bill9119,2023-12-28T00:36:08Z,"classic country pop,folk,folk rock,mellow gold,singer-songwriter,soft rock",0.255,0.43,9,-12.564,1,0.0322,0.546,0.0000187,0.188,0.546,164.267,4
3AJwUDP919kvQ9QcozQPxg,"4gzpq5DPGxSnKTe4SA8HAU","Yellow","Parachutes","Coldplay",2000-07-10,266773,93,spotify:user:bill9119,2024-01-06T11:59:09Z,"permanent wave,pop",0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,4
4X5xWMINgGA6l0GoyYkMcr,"5ndkK3dpZLKtBklKjxNQwT,0du5cEVh5yTK9QJze8zA0C","Nothin' on You (feat. Bruno Mars)","B.o.B Presents: The Adventures of Bobby Ray","B.o.B,Bruno Mars",2010-04-27,268320,64,spotify:user:bill9119,2024-01-06T11:59:09Z,"atl hip hop,dance pop,pop rap,rap,southern hip hop,pop",0.688,0.853,10,-5.814,1,0.0493,0.386,0,0.0862,0.743,103.993,4
3DmW6y7wTEYHJZlLo1r6XJ,"4obzFoKoKRHIphyHzJ35G3","Shower","Shower","Becky G",2014-04-23,206166,80,spotify:user:bill9119,2024-01-06T14:20:55Z,"latin pop,latin viral pop,rap latina,reggaeton,trap latino,urbano latino",0.699,0.529,2,-7.548,1,0.0487,0.0317,0.0000359,0.285,0.121,119.987,4
54OR1VDpfkBuOY5zZjhZAY,"0dCKce6tJJdHvlWnDMwzPW","YMCA - Original Version 1978","YMCA","Village People",1978-01-01,286800,74,spotify:user:bill9119,2024-01-06T14:20:56Z,"disco,new wave pop,soft rock",0.723,0.969,6,-4.516,1,0.142,0.0643,0,0.115,0.728,126.653,4
7sZCAHP2duHwr5M5K7lHsb,"1020a42xVklY6c56imNcaa,5y2Xq6xcjJb2jVM54GHK3t,5K4W6rqBFWDnAN6FQUkS6x","Selfish","Detroit Deli (A Taste Of Detroit)","Slum Village,John Legend,Kanye West",2004-01-01,225400,65,spotify:user:bill9119,2024-01-06T01:00:47Z,"alternative hip hop,detroit hip hop,hardcore hip hop,hip hop,neo soul,pop,pop soul,urban contemporary,chicago rap,rap",0.71,0.597,7,-6.468,1,0.239,0.221,0,0.432,0.49,95.769,4
4qYHnP5AmKzXbJhciPV8si,"48nwxUvPJZkm8uPa7xMzmj","Ain't No Love In The Heart Of The City - Single Version","Dreamer","Bobby "Blue" Bland",1974-01-01,233560,68,spotify:user:bill9119,2023-12-28T00:34:33Z,"soul blues,southern soul",0.518,0.376,9,-18.248,0,0.0431,0.933,0.86,0.0976,0.744,158.089,4
3Gq3uFAdJltar4ddwboPby,"5v8WPpMk60cqZbuZLdXjKY","Little Red Rooster","Poet Of the Blues (Mojo Workin'- Blues For The Next Generation)","Willie Dixon",1947,215026,49,spotify:user:bill9119,2023-12-28T00:34:33Z,"blues,chicago blues,electric blues,jump blues,traditional blues",0.584,0.278,4,-18.566,1,0.0312,0.55,0.21,0.255,0.75,81.712,4
6LNoArVBBVZzUTUiAX2aKO,"5K4W6rqBFWDnAN6FQUkS6x","Off The Grid","Donda","Kanye West",2021-08-29,339249,74,spotify:user:bill9119,2024-01-06T01:00:22Z,"chicago rap,hip hop,rap",0.546,0.64,8,-5.582,1,0.37,0.0438,0,0.137,0.63,137.728,4
68RhNM8ehkarnEKnCkqlsp,"5K4W6rqBFWDnAN6FQUkS6x","24","Donda","Kanye West",2021-08-29,197898,62,spotify:user:bill9119,2024-01-06T01:00:58Z,"chicago rap,hip hop,rap",0.386,0.534,5,-6.086,0,0.0389,0.129,0,0.351,0.343,110.057,4
3ls9lmPJ7xROR2VL5Kv1Gz,"07EcmJpfAday8xGkslfanE","Crumble","ARIZONA BABY","Kevin Abstract",2019-04-25,187917,45,spotify:user:bill9119,2024-01-06T01:11:02Z,"afrofuturism,lgbtq+ hip hop",0.571,0.553,5,-9.249,1,0.0502,0.808,0.0684,0.336,0.333,103.952,4
5zQyqgNXKzhifkivumzxDS,"60df5JBRRPcnSpsIMxxwQm","My Girl","Otis Blue: Otis Redding Sings Soul (Collector's Edition)","Otis Redding",1965-09-15,175853,66,spotify:user:bill9119,2024-01-15T17:46:53Z,"classic soul,memphis soul,soul,soul blues,southern soul,vocal jazz",0.74,0.322,0,-9.26,1,0.0399,0.551,0.000763,0.17,0.629,102.889,4
5xvXeuxISyXJDRbZZf4uzd,"5K4W6rqBFWDnAN6FQUkS6x","Come to Life","Donda","Kanye West",2021-08-29,310393,63,spotify:user:bill9119,2024-02-14T09:00:55Z,"chicago rap,hip hop,rap",0.44,0.465,3,-6.592,1,0.0318,0.689,0.00000126,0.384,0.241,126.937,4
5kYaWgEAb5WTI0x97T5Kh1,"40ZElxHldNyvn7x8WRC6fh,5WybyjV2fRyRQcJrmmiifF,6trIghKwHRUyxwvm66HLHH,2HgQy3evBAFUbwsEoyMK5G","Creme's Interlude","FlySiifu's","Pink Siifu,Fly Anakin,Fousheé,Crem'e",2020-11-13,140464,63,spotify:user:bill9119,2024-02-15T21:16:58Z,"drumless hip hop,experimental hip hop,boom bap,chill abstract hip hop,virginia hip hop,indie r&b",0.328,0.314,10,-15.512,0,0.162,0.904,0.000485,0.631,0.603,177.386,3
4IhTXiZLKATmwhMZIb1GQN,"1AgxgADPuRIW1wyaA4OKcB","Lights Are On","Z-Sides","Tom Rosenthal",2018-10-26,193749,82,spotify:user:bill9119,2024-02-15T21:16:58Z,"british singer-songwriter",0.44,0.04,3,-16.887,1,0.0322,0.981,0.465,0.111,0.249,135.965,4
5h5tBFnbcVioFXiOixTn6E,"2YZyLoL8N0Wb9xBt1NhZWg","Bitch, Don’t Kill My Vibe","good kid, m.A.A.d city (Deluxe)","Kendrick Lamar",2012-10-22,310720,68,spotify:user:bill9119,2024-02-15T21:16:58Z,"conscious hip hop,hip hop,rap,west coast rap",0.587,0.698,1,-8.948,1,0.0943,0.0152,0,0.442,0.0985,133.954,4
0UtnpKaReKUg2GquaSxCyD,"2YZyLoL8N0Wb9xBt1NhZWg,28ExwzUQsvgJooOI0X1mr3","Money Trees","good kid, m.A.A.d city (Deluxe)","Kendrick Lamar,Jay Rock",2012-10-22,386906,73,spotify:user:bill9119,2024-02-15T21:16:58Z,"conscious hip hop,hip hop,rap,west coast rap,southern hip hop,trap",0.716,0.531,7,-7.355,1,0.122,0.0703,0,0.224,0.344,71.994,4
4Hhv2vrOTy89HFRcjU3QOx,"0iOVhN3tnSvgDbcg25JoJb","At Last","At Last!","Etta James",1960,179693,81,spotify:user:bill9119,2024-02-15T21:16:58Z,"jazz blues,soul,soul blues,torch song,vocal jazz",0.274,0.348,5,-8.631,1,0.0293,0.547,0.0133,0.334,0.328,87.43,3
6soQZdONN0ZsQ9hZ6Pkef4,"5K4W6rqBFWDnAN6FQUkS6x,7c0XG5cIJTrrAgEC3ULPiq","GOOD (DON'T DIE)","VULTURES 1","Kanye West,Ty Dolla $ign",2024-02-09,199440,76,spotify:user:bill9119,2024-02-15T21:16:58Z,"chicago rap,hip hop,rap,pop rap,r&b,southern hip hop,trap,trap soul",0.545,0.528,5,-12.355,1,0.0581,0.784,0.798,0.11,0.546,130.072,4
1ty0at2tUKqMGTyYbJ43eL,"5K4W6rqBFWDnAN6FQUkS6x,7c0XG5cIJTrrAgEC3ULPiq","PROBLEMATIC","VULTURES 1","Kanye West,Ty Dolla $ign",2024-02-09,194713,78,spotify:user:bill9119,2024-02-15T21:16:58Z,"chicago rap,hip hop,rap,pop rap,r&b,southern hip hop,trap,trap soul",0.459,0.847,4,-1.924,0,0.0715,0.721,0,0.357,0.763,154.8,4
4jkwu5KQbXXrbAZzVmt5fE,"5K4W6rqBFWDnAN6FQUkS6x","Donda","Donda","Kanye West",2021-08-29,128313,54,spotify:user:bill9119,2024-02-15T21:16:58Z,"chicago rap,hip hop,rap",0.534,0.491,10,-7.945,1,0.0545,0.849,0,0.192,0.428,105.989,5
7EagormFign5ag6f16ua3I,"5K4W6rqBFWDnAN6FQUkS6x","Keep My Spirit Alive","Donda","Kanye West",2021-08-29,221250,59,spotify:user:bill9119,2024-02-15T21:16:58Z,"chicago rap,hip hop,rap",0.513,0.644,0,-6.387,1,0.344,0.201,0.00033,0.194,0.087,166.35,4
5aqUqSq0SqGBAqEn27PEzc,"5K4W6rqBFWDnAN6FQUkS6x","Pure Souls","Donda","Kanye West",2021-08-29,358621,64,spotify:user:bill9119,2024-02-15T21:16:58Z,"chicago rap,hip hop,rap",0.381,0.528,5,-6.997,1,0.0449,0.102,0,0.269,0.256,97.207,4
63pQm5g0IXLckrv9X3KEyX,"4IJczjB0fJ04gs4uvP0Fli,4bYPcJP5jwMhSivRcqie2n","Stereo Hearts (feat. Adam Levine)","The Papercut Chronicles II (Deluxe Edition)","Gym Class Heroes,Adam Levine",2011-11-15,210960,63,spotify:user:bill9119,2023-11-28T19:59:09Z,"dance pop,pop rap,deep talent show",0.646,0.795,9,-3.293,1,0.0976,0.0319,0,0.267,0.796,89.99,4
50a8bKqlwDEqeiEknrzkTO,"1URnnhqYAYcrqrcwql10ft","ball w/o you","i am > i was","21 Savage",2018-12-21,195046,84,spotify:user:bill9119,2023-11-28T19:24:51Z,"atl hip hop,hip hop,rap",0.892,0.633,8,-7.471,1,0.0902,0.0467,0.000189,0.139,0.459,137.994,4
5vGLcdRuSbUhD8ScwsGSdA,"7arQA31aZVS8yS6zUveWzb","Whoopty","Whoopty","CJ",2020-08-20,123262,71,spotify:user:bill9119,2023-11-28T19:59:09Z,"nyc rap",0.719,0.648,3,-7.6,0,0.125,0.2,0,0.127,0.66,140.201,4
0VgkVdmE4gld66l8iyGjgx,"1RyvyyTE3xzB2ZywiAwp0i","Mask Off","FUTURE","Future",2017-06-30,204600,84,spotify:user:bill9119,2023-11-28T19:59:09Z,"atl hip hop,hip hop,rap,southern hip hop,trap",0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,4
1hg3RlqFZXJb5YgRoK9qmF,"0eDvMgVFoNV3TpwtrVCoTj","Gangstas","Shoot For The Stars Aim For The Moon","Pop Smoke",2020-07-03,160000,72,spotify:user:bill9119,2023-11-28T19:59:09Z,"brooklyn drill,rap",0.548,0.506,4,-7.434,0,0.102,0.203,0.0001,0.0788,0.557,119.987,5
5QvW5lK6mkfTegpAK9JOO7,"14CHVeJGrR5xgUGQFV5BVM,2tIP7SsRs7vjIcLrU85W8J","Paris to Tokyo","Paris to Tokyo","Fivio Foreign,The Kid LAROI",2022-07-08,130897,59,spotify:user:bill9119,2023-11-28T19:59:09Z,"brooklyn drill,new york drill,trap,australian hip hop",0.642,0.787,5,-6.389,0,0.17,0.0185,0,0.288,0.406,146.733,4
